latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.94903,-72.30768,9.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),daylight_duration (s)
2020-02-09,71,1.00,0.90,4.0,37440.56
2020-02-10,55,7.40,7.40,16.0,37587.57
2020-02-11,61,11.90,11.90,18.0,37736.04
2020-02-12,3,0.00,0.00,0.0,37885.80
2020-02-13,63,16.60,16.60,20.0,38036.70
2020-02-14,3,0.00,0.00,0.0,38188.60
2020-02-15,3,0.00,0.00,0.0,38341.34
2020-02-16,3,0.00,0.00,0.0,38494.77
2020-02-17,3,0.00,0.00,0.0,38648.77
2020-02-18,53,1.80,1.80,7.0,38803.17
2020-02-19,51,0.30,0.30,3.0,38957.85
2020-02-20,3,0.00,0.00,0.0,39112.67
2020-02-21,3,0.00,0.00,0.0,39267.49
2020-02-22,1,0.00,0.00,0.0,39422.19
2020-02-23,0,0.00,0.00,0.0,39577.05
2020-02-24,3,0.00,0.00,0.0,39733.33
2020-02-25,61,6.10,6.10,10.0,39890.99
2020-02-26,53,1.60,1.60,7.0,40049.91
2020-02-27,63,13.20,13.20,8.0,40209.95
2020-02-28,3,0.00,0.00,0.0,40370.98
2020-02-29,3,0.00,0.00,0.0,40532.87
2020-03-01,1,0.00,0.00,0.0,40695.50
2020-03-02,3,0.00,0.00,0.0,40858.75
2020-03-03,61,5.40,5.40,11.0,41022.50
2020-03-04,63,4.20,4.20,3.0,41186.63
2020-03-05,3,0.00,0.00,0.0,41351.01
2020-03-06,71,2.40,1.90,7.0,41515.54
2020-03-07,71,1.50,0.60,7.0,41680.09
2020-03-08,3,0.00,0.00,0.0,41844.54
2020-03-09,3,0.00,0.00,0.0,42008.80
2020-03-10,53,0.70,0.70,2.0,42172.74
2020-03-11,51,0.20,0.20,1.0,42336.25
2020-03-12,51,0.30,0.30,2.0,42499.21
2020-03-13,61,9.20,9.20,13.0,42661.50
2020-03-14,3,0.00,0.00,0.0,42823.42
2020-03-15,3,0.00,0.00,0.0,42986.10
2020-03-16,3,0.00,0.00,0.0,43149.52
2020-03-17,61,9.60,9.60,13.0,43313.60
2020-03-18,3,0.00,0.00,0.0,43478.21
2020-03-19,63,21.30,21.30,11.0,43643.27
2020-03-20,51,0.50,0.50,3.0,43808.66
2020-03-21,3,0.00,0.00,0.0,43974.29
2020-03-22,3,0.00,0.00,0.0,44140.04
2020-03-23,73,36.00,34.40,15.0,44305.82
2020-03-24,51,0.10,0.10,1.0,44471.53
2020-03-25,51,0.50,0.50,5.0,44637.04
2020-03-26,3,0.00,0.00,0.0,44802.28
2020-03-27,51,0.10,0.10,1.0,44967.12
2020-03-28,61,8.80,8.80,11.0,45131.46
2020-03-29,61,8.20,8.20,20.0,45295.19
2020-03-30,53,1.30,1.30,3.0,45458.21
2020-03-31,3,0.00,0.00,0.0,45620.41
2020-04-01,3,0.00,0.00,0.0,45781.67
2020-04-02,53,0.80,0.80,3.0,45941.88
2020-04-03,71,10.30,10.10,17.0,46101.29
2020-04-04,51,0.40,0.40,3.0,46260.98
2020-04-05,3,0.00,0.00,0.0,46420.95
2020-04-06,53,1.30,1.30,3.0,46581.09
2020-04-07,3,0.00,0.00,0.0,46741.29
2020-04-08,61,4.30,4.30,5.0,46901.47
2020-04-09,63,13.10,13.10,8.0,47061.52
2020-04-10,51,0.80,0.80,7.0,47221.33
2020-04-11,2,0.00,0.00,0.0,47380.80
2020-04-12,3,0.00,0.00,0.0,47539.81
2020-04-13,65,34.60,34.60,18.0,47698.27
2020-04-14,53,0.90,0.90,3.0,47856.05
2020-04-15,55,3.80,3.80,8.0,48013.05
2020-04-16,51,0.20,0.20,2.0,48169.14
2020-04-17,51,1.00,1.00,4.0,48324.22
2020-04-18,61,7.70,7.70,18.0,48478.16
2020-04-19,3,0.00,0.00,0.0,48630.83
2020-04-20,3,0.00,0.00,0.0,48782.12
2020-04-21,63,11.50,11.50,11.0,48931.89
2020-04-22,71,0.70,0.40,5.0,49080.01
2020-04-23,3,0.00,0.00,0.0,49226.70
2020-04-24,63,17.20,17.20,19.0,49373.01
2020-04-25,3,0.00,0.00,0.0,49518.91
2020-04-26,63,22.90,22.90,15.0,49664.30
2020-04-27,51,1.90,1.90,16.0,49809.06
2020-04-28,51,0.60,0.60,4.0,49953.07
2020-04-29,3,0.00,0.00,0.0,50096.22
2020-04-30,63,8.10,8.10,10.0,50238.39
2020-05-01,63,31.90,31.90,11.0,50379.46
2020-05-02,51,0.40,0.40,2.0,50519.29
2020-05-03,61,3.50,3.50,4.0,50657.76
2020-05-04,61,3.20,3.20,4.0,50794.74
2020-05-05,3,0.00,0.00,0.0,50930.09
2020-05-06,55,5.00,5.00,8.0,51063.68
2020-05-07,3,0.00,0.00,0.0,51195.37
2020-05-08,53,2.00,2.00,6.0,51325.02
2020-05-09,71,5.70,5.40,7.0,51452.48
2020-05-10,3,0.00,0.00,0.0,51577.60
2020-05-11,55,1.50,1.50,4.0,51700.24
2020-05-12,3,0.00,0.00,0.0,51820.23
2020-05-13,2,0.00,0.00,0.0,51937.75
2020-05-14,3,0.00,0.00,0.0,52053.72
2020-05-15,53,2.90,2.90,6.0,52168.10
2020-05-16,61,3.90,3.90,7.0,52280.79
2020-05-17,3,0.00,0.00,0.0,52391.66
2020-05-18,3,0.00,0.00,0.0,52500.62
2020-05-19,3,0.00,0.00,0.0,52607.54
2020-05-20,3,0.00,0.00,0.0,52712.30
2020-05-21,2,0.00,0.00,0.0,52814.77
2020-05-22,3,0.00,0.00,0.0,52914.85
2020-05-23,63,16.80,16.80,17.0,53012.41
2020-05-24,3,0.00,0.00,0.0,53107.32
2020-05-25,51,0.60,0.60,6.0,53199.45
2020-05-26,3,0.00,0.00,0.0,53288.69
2020-05-27,3,0.00,0.00,0.0,53374.89
2020-05-28,51,0.70,0.70,5.0,53457.93
2020-05-29,61,4.70,4.70,10.0,53537.69
2020-05-30,55,2.50,2.50,5.0,53614.02
2020-05-31,1,0.00,0.00,0.0,53686.80
2020-06-01,51,0.60,0.60,3.0,53755.90
2020-06-02,55,1.30,1.30,2.0,53821.38
2020-06-03,61,2.70,2.70,4.0,53883.79
2020-06-04,3,0.00,0.00,0.0,53943.11
2020-06-05,61,6.30,6.30,12.0,53999.31
2020-06-06,61,9.30,9.30,8.0,54052.32
2020-06-07,3,0.00,0.00,0.0,54102.09
2020-06-08,3,0.00,0.00,0.0,54148.56
2020-06-09,3,0.00,0.00,0.0,54191.68
2020-06-10,3,0.00,0.00,0.0,54231.40
2020-06-11,63,12.60,12.60,7.0,54267.68
2020-06-12,51,0.30,0.30,1.0,54300.46
2020-06-13,3,0.00,0.00,0.0,54329.69
2020-06-14,1,0.00,0.00,0.0,54355.33
2020-06-15,3,0.00,0.00,0.0,54377.33
2020-06-16,3,0.00,0.00,0.0,54395.66
2020-06-17,3,0.00,0.00,0.0,54410.26
2020-06-18,3,0.00,0.00,0.0,54421.11
2020-06-19,3,0.00,0.00,0.0,54428.16
2020-06-20,3,0.00,0.00,0.0,54431.37
2020-06-21,3,0.00,0.00,0.0,54430.71
2020-06-22,3,0.00,0.00,0.0,54426.13
2020-06-23,3,0.00,0.00,0.0,54417.58
2020-06-24,51,0.50,0.50,4.0,54405.09
2020-06-25,3,0.00,0.00,0.0,54388.73
2020-06-26,53,0.90,0.90,3.0,54368.55
2020-06-27,61,4.60,4.60,4.0,54344.61
2020-06-28,63,7.40,7.40,5.0,54316.97
2020-06-29,63,4.40,4.40,4.0,54285.69
2020-06-30,51,1.30,1.30,8.0,54250.84
2020-07-01,63,6.40,6.40,12.0,54212.47
2020-07-02,51,0.10,0.10,1.0,54170.66
2020-07-03,61,7.60,7.60,10.0,54125.47
2020-07-04,53,1.40,1.40,2.0,54076.98
2020-07-05,51,1.00,1.00,3.0,54025.24
2020-07-06,3,0.00,0.00,0.0,53970.33
2020-07-07,55,1.70,1.70,5.0,53912.31
2020-07-08,53,1.90,1.90,4.0,53851.26
2020-07-09,3,0.00,0.00,0.0,53787.25
2020-07-10,61,12.80,12.80,13.0,53720.35
2020-07-11,53,0.90,0.90,3.0,53650.62
2020-07-12,2,0.00,0.00,0.0,53577.93
2020-07-13,51,0.10,0.10,1.0,53501.63
2020-07-14,3,0.00,0.00,0.0,53421.82
2020-07-15,51,0.30,0.30,2.0,53338.64
2020-07-16,3,0.00,0.00,0.0,53252.22
2020-07-17,61,2.60,2.60,3.0,53162.70
2020-07-18,3,0.00,0.00,0.0,53070.21
2020-07-19,3,0.00,0.00,0.0,52974.90
2020-07-20,3,0.00,0.00,0.0,52876.90
2020-07-21,2,0.00,0.00,0.0,52776.34
2020-07-22,51,0.40,0.40,2.0,52673.34
2020-07-23,53,1.10,1.10,5.0,52568.05
2020-07-24,63,6.40,6.40,10.0,52460.58
2020-07-25,51,0.40,0.40,3.0,52351.07
2020-07-26,51,0.10,0.10,1.0,52239.63
2020-07-27,2,0.00,0.00,0.0,52126.39
2020-07-28,51,0.10,0.10,1.0,52011.47
2020-07-29,3,0.00,0.00,0.0,51894.98
2020-07-30,3,0.00,0.00,0.0,51777.06
2020-07-31,61,6.50,6.50,8.0,51657.79
2020-08-01,3,0.00,0.00,0.0,51536.97
2020-08-02,51,0.60,0.60,2.0,51413.68
2020-08-03,3,0.00,0.00,0.0,51287.97
2020-08-04,55,3.30,3.30,10.0,51160.01
2020-08-05,3,0.00,0.00,0.0,51029.93
2020-08-06,51,0.40,0.40,2.0,50897.87
2020-08-07,53,2.10,2.10,5.0,50763.98
2020-08-08,53,1.60,1.60,5.0,50628.39
2020-08-09,51,0.10,0.10,1.0,50491.22
2020-08-10,2,0.00,0.00,0.0,50352.63
2020-08-11,51,0.30,0.30,1.0,50212.74
2020-08-12,51,0.30,0.30,3.0,50071.66
2020-08-13,61,10.70,10.70,13.0,49929.53
2020-08-14,51,0.50,0.50,3.0,49786.46
2020-08-15,3,0.00,0.00,0.0,49642.58
2020-08-16,63,36.80,36.80,19.0,49498.00
2020-08-17,53,2.20,2.20,7.0,49352.82
2020-08-18,63,13.30,13.30,7.0,49207.17
2020-08-19,61,8.20,8.20,8.0,49061.16
2020-08-20,3,0.00,0.00,0.0,48914.88
2020-08-21,3,0.00,0.00,0.0,48768.09
2020-08-22,3,0.00,0.00,0.0,48619.81
2020-08-23,3,0.00,0.00,0.0,48470.07
2020-08-24,55,1.50,1.50,2.0,48318.98
2020-08-25,2,0.00,0.00,0.0,48166.66
2020-08-26,2,0.00,0.00,0.0,48013.25
2020-08-27,61,1.80,1.80,4.0,47858.84
2020-08-28,53,0.90,0.90,2.0,47703.54
2020-08-29,63,16.10,16.10,12.0,47547.48
2020-08-30,2,0.00,0.00,0.0,47390.75
2020-08-31,3,0.00,0.00,0.0,47233.46
2020-09-01,53,1.30,1.30,3.0,47075.72
2020-09-02,61,6.80,6.80,10.0,46917.62
2020-09-03,61,6.70,6.70,10.0,46759.29
2020-09-04,63,5.00,5.00,3.0,46600.79
2020-09-05,3,0.00,0.00,0.0,46442.24
2020-09-06,2,0.00,0.00,0.0,46283.74
2020-09-07,3,0.00,0.00,0.0,46125.38
2020-09-08,3,0.00,0.00,0.0,45967.24
2020-09-09,53,2.80,2.80,6.0,45809.44
2020-09-10,63,21.90,21.90,18.0,45651.71
2020-09-11,53,1.90,1.90,7.0,45493.05
2020-09-12,3,0.00,0.00,0.0,45333.46
2020-09-13,3,0.00,0.00,0.0,45173.05
2020-09-14,3,0.00,0.00,0.0,45011.92
2020-09-15,0,0.00,0.00,0.0,44850.19
2020-09-16,3,0.00,0.00,0.0,44687.94
2020-09-17,51,0.70,0.70,7.0,44525.29
2020-09-18,53,2.70,2.70,7.0,44362.32
2020-09-19,0,0.00,0.00,0.0,44199.13
2020-09-20,3,0.00,0.00,0.0,44035.83
2020-09-21,0,0.00,0.00,0.0,43872.52
2020-09-22,3,0.00,0.00,0.0,43709.28
2020-09-23,0,0.00,0.00,0.0,43546.22
2020-09-24,3,0.00,0.00,0.0,43383.43
2020-09-25,3,0.00,0.00,0.0,43221.02
2020-09-26,51,0.10,0.10,1.0,43059.08
2020-09-27,53,1.20,1.20,5.0,42897.70
2020-09-28,53,1.10,1.10,4.0,42736.98
2020-09-29,61,5.50,5.50,7.0,42577.04
2020-09-30,61,6.40,6.40,9.0,42417.59
2020-10-01,3,0.00,0.00,0.0,42257.56
2020-10-02,53,0.80,0.80,2.0,42096.95
2020-10-03,3,0.00,0.00,0.0,41935.88
2020-10-04,51,0.30,0.30,2.0,41774.46
2020-10-05,63,15.80,15.80,16.0,41612.79
2020-10-06,51,0.20,0.20,2.0,41450.98
2020-10-07,51,0.70,0.70,3.0,41289.15
2020-10-08,0,0.00,0.00,0.0,41127.40
2020-10-09,2,0.00,0.00,0.0,40965.84
2020-10-10,3,0.00,0.00,0.0,40804.59
2020-10-11,3,0.00,0.00,0.0,40643.76
2020-10-12,61,9.20,9.20,21.0,40483.47
2020-10-13,63,31.50,31.50,17.0,40323.83
2020-10-14,1,0.00,0.00,0.0,40164.96
2020-10-15,3,0.00,0.00,0.0,40006.99
2020-10-16,63,18.80,18.80,16.0,39850.02
2020-10-17,63,27.80,27.80,8.0,39694.20
2020-10-18,3,0.00,0.00,0.0,39539.64
2020-10-19,3,0.00,0.00,0.0,39386.47
2020-10-20,63,11.40,11.40,10.0,39234.42
2020-10-21,3,0.00,0.00,0.0,39082.28
2020-10-22,3,0.00,0.00,0.0,38930.08
2020-10-23,3,0.00,0.00,0.0,38777.95
2020-10-24,51,0.10,0.10,1.0,38626.02
2020-10-25,51,0.30,0.30,3.0,38474.41
2020-10-26,53,0.80,0.80,3.0,38323.28
2020-10-27,51,0.50,0.50,3.0,38172.75
2020-10-28,55,5.00,5.00,9.0,38022.97
2020-10-29,63,39.80,39.80,16.0,37874.08
2020-10-30,61,20.10,20.10,17.0,37726.23
2020-10-31,3,0.00,0.00,0.0,37579.56
2020-11-01,63,18.20,18.20,11.0,37434.23
2020-11-02,53,1.20,1.20,3.0,37290.39
2020-11-03,51,0.20,0.20,1.0,37148.20
2020-11-04,2,0.00,0.00,0.0,37007.82
2020-11-05,3,0.00,0.00,0.0,36869.43
2020-11-06,51,0.10,0.10,1.0,36733.16
2020-11-07,3,0.00,0.00,0.0,36599.22
2020-11-08,3,0.00,0.00,0.0,36467.77
2020-11-09,2,0.00,0.00,0.0,36338.55
2020-11-10,0,0.00,0.00,0.0,36210.32
2020-11-11,63,14.00,14.00,11.0,36083.13
2020-11-12,63,26.10,26.10,22.0,35957.11
2020-11-13,53,4.00,4.00,16.0,35832.41
2020-11-14,1,0.00,0.00,0.0,35709.20
2020-11-15,55,2.00,2.00,3.0,35587.61
2020-11-16,63,8.00,8.00,3.0,35467.80
2020-11-17,51,0.30,0.30,3.0,35349.95
2020-11-18,1,0.00,0.00,0.0,35234.20
2020-11-19,3,0.00,0.00,0.0,35120.73
2020-11-20,3,0.00,0.00,0.0,35009.70
2020-11-21,3,0.00,0.00,0.0,34901.29
2020-11-22,3,0.00,0.00,0.0,34795.66
2020-11-23,63,28.10,28.10,15.0,34692.99
2020-11-24,3,0.00,0.00,0.0,34593.46
2020-11-25,3,0.00,0.00,0.0,34497.25
2020-11-26,63,12.40,12.40,12.0,34404.54
2020-11-27,3,0.00,0.00,0.0,34315.52
2020-11-28,3,0.00,0.00,0.0,34230.36
2020-11-29,3,0.00,0.00,0.0,34148.92
2020-11-30,63,23.80,23.80,14.0,34070.27
2020-12-01,53,1.40,1.40,7.0,33994.42
2020-12-02,3,0.00,0.00,0.0,33921.48
2020-12-03,3,0.00,0.00,0.0,33851.54
2020-12-04,53,3.30,3.30,10.0,33784.71
2020-12-05,73,50.50,50.00,20.0,33721.07
2020-12-06,1,0.00,0.00,0.0,33660.73
2020-12-07,3,0.00,0.00,0.0,33603.80
2020-12-08,3,0.00,0.00,0.0,33550.36
2020-12-09,51,0.20,0.20,2.0,33500.51
2020-12-10,2,0.00,0.00,0.0,33454.36
2020-12-11,3,0.00,0.00,0.0,33411.99
2020-12-12,61,10.80,10.80,11.0,33373.51
2020-12-13,51,0.60,0.60,2.0,33339.01
2020-12-14,61,8.90,8.90,11.0,33308.58
2020-12-15,3,0.00,0.00,0.0,33282.31
2020-12-16,75,12.20,0.50,7.0,33260.29
2020-12-17,75,34.30,16.90,14.0,33242.62
2020-12-18,3,0.00,0.00,0.0,33229.36
2020-12-19,3,0.00,0.00,0.0,33220.57
2020-12-20,53,1.60,1.60,7.0,33216.06
2020-12-21,51,0.10,0.10,1.0,33215.79
2020-12-22,51,0.10,0.10,1.0,33219.72
2020-12-23,3,0.00,0.00,0.0,33227.81
2020-12-24,3,0.00,0.00,0.0,33240.01
2020-12-25,63,36.70,36.70,17.0,33256.27
2020-12-26,3,0.00,0.00,0.0,33276.55
2020-12-27,3,0.00,0.00,0.0,33300.79
2020-12-28,3,0.00,0.00,0.0,33328.94
2020-12-29,2,0.00,0.00,0.0,33360.94
2020-12-30,3,0.00,0.00,0.0,33396.74
2020-12-31,61,9.80,9.80,11.0,33436.29
2021-01-01,71,3.80,3.60,4.0,33479.52
2021-01-02,63,11.40,11.40,7.0,33526.38
2021-01-03,71,5.10,4.90,11.0,33576.79
2021-01-04,51,0.30,0.30,2.0,33630.70
2021-01-05,3,0.00,0.00,0.0,33688.05
2021-01-06,3,0.00,0.00,0.0,33748.77
2021-01-07,3,0.00,0.00,0.0,33812.80
2021-01-08,3,0.00,0.00,0.0,33880.33
2021-01-09,3,0.00,0.00,0.0,33952.06
2021-01-10,3,0.00,0.00,0.0,34027.89
2021-01-11,3,0.00,0.00,0.0,34107.66
2021-01-12,3,0.00,0.00,0.0,34191.19
2021-01-13,3,0.00,0.00,0.0,34278.31
2021-01-14,3,0.00,0.00,0.0,34368.87
2021-01-15,3,0.00,0.00,0.0,34462.69
2021-01-16,65,35.90,35.90,12.0,34559.60
2021-01-17,2,0.00,0.00,0.0,34659.46
2021-01-18,2,0.00,0.00,0.0,34762.10
2021-01-19,3,0.00,0.00,0.0,34867.36
2021-01-20,73,1.00,0.40,6.0,34975.08
2021-01-21,3,0.00,0.00,0.0,35085.11
2021-01-22,1,0.00,0.00,0.0,35197.29
2021-01-23,3,0.00,0.00,0.0,35311.49
2021-01-24,3,0.00,0.00,0.0,35427.54
2021-01-25,3,0.00,0.00,0.0,35545.31
2021-01-26,73,4.20,1.70,10.0,35664.66
2021-01-27,51,1.30,1.30,9.0,35785.44
2021-01-28,71,0.10,0.00,1.0,35907.93
2021-01-29,2,0.00,0.00,0.0,36033.34
2021-01-30,2,0.00,0.00,0.0,36161.58
2021-01-31,71,0.20,0.00,2.0,36292.46
2021-02-01,75,36.00,9.20,23.0,36425.80
2021-02-02,71,1.30,1.20,11.0,36561.42
2021-02-03,73,1.10,0.00,8.0,36699.14
2021-02-04,3,0.00,0.00,0.0,36838.79
2021-02-05,53,1.30,1.30,6.0,36980.19
2021-02-06,3,0.00,0.00,0.0,37123.20
2021-02-07,75,18.30,3.20,11.0,37267.62
2021-02-08,3,0.00,0.00,0.0,37413.32
2021-02-09,73,4.20,2.60,11.0,37560.12
2021-02-10,3,0.00,0.00,0.0,37707.89
2021-02-11,73,4.00,0.00,8.0,37856.46
2021-02-12,3,0.00,0.00,0.0,38005.68
2021-02-13,73,2.30,1.20,8.0,38155.43
2021-02-14,51,0.60,0.60,4.0,38305.54
2021-02-15,53,2.40,2.40,11.0,38455.88
2021-02-16,63,11.60,11.60,10.0,38606.32
2021-02-17,3,0.00,0.00,0.0,38757.14
2021-02-18,75,13.10,0.00,12.0,38909.62
2021-02-19,73,9.90,0.90,24.0,39063.72
2021-02-20,71,0.30,0.00,2.0,39219.30
2021-02-21,2,0.00,0.00,0.0,39376.20
2021-02-22,71,18.60,18.50,9.0,39534.31
2021-02-23,51,0.40,0.40,2.0,39693.46
2021-02-24,3,0.00,0.00,0.0,39853.54
2021-02-25,3,0.00,0.00,0.0,40014.41
2021-02-26,3,0.00,0.00,0.0,40175.95
2021-02-27,63,11.50,11.50,13.0,40338.01
2021-02-28,53,3.20,3.20,6.0,40500.48
2021-03-01,55,10.90,10.90,16.0,40663.24
2021-03-02,1,0.00,0.00,0.0,40826.16
2021-03-03,3,0.00,0.00,0.0,40989.12
2021-03-04,3,0.00,0.00,0.0,41152.01
2021-03-05,2,0.00,0.00,0.0,41314.69
2021-03-06,3,0.00,0.00,0.0,41477.06
2021-03-07,0,0.00,0.00,0.0,41639.00
2021-03-08,2,0.00,0.00,0.0,41800.38
2021-03-09,3,0.00,0.00,0.0,41961.50
2021-03-10,0,0.00,0.00,0.0,42123.51
2021-03-11,3,0.00,0.00,0.0,42286.41
2021-03-12,51,0.50,0.50,2.0,42450.09
2021-03-13,0,0.00,0.00,0.0,42614.43
2021-03-14,51,0.50,0.50,4.0,42779.34
2021-03-15,3,0.00,0.00,0.0,42944.70
2021-03-16,3,0.00,0.00,0.0,43110.41
2021-03-17,51,0.30,0.30,3.0,43276.36
2021-03-18,63,21.70,21.70,12.0,43442.45
2021-03-19,73,7.80,6.50,6.0,43608.57
2021-03-20,0,0.00,0.00,0.0,43774.61
2021-03-21,3,0.00,0.00,0.0,43940.48
2021-03-22,3,0.00,0.00,0.0,44106.05
2021-03-23,3,0.00,0.00,0.0,44271.23
2021-03-24,55,3.90,3.90,5.0,44435.93
2021-03-25,63,9.00,9.00,7.0,44600.00
2021-03-26,51,0.80,0.80,5.0,44763.36
2021-03-27,3,0.00,0.00,0.0,44925.90
2021-03-28,63,12.60,12.60,13.0,45087.50
2021-03-29,53,2.10,2.10,4.0,45248.43
2021-03-30,2,0.00,0.00,0.0,45409.75
2021-03-31,55,2.90,2.90,5.0,45571.50
2021-04-01,63,11.20,11.20,7.0,45733.55
2021-04-02,3,0.00,0.00,0.0,45895.80
2021-04-03,3,0.00,0.00,0.0,46058.16
2021-04-04,1,0.00,0.00,0.0,46220.53
2021-04-05,0,0.00,0.00,0.0,46382.80
2021-04-06,3,0.00,0.00,0.0,46544.87
2021-04-07,3,0.00,0.00,0.0,46706.63
2021-04-08,1,0.00,0.00,0.0,46867.98
2021-04-09,3,0.00,0.00,0.0,47028.81
2021-04-10,3,0.00,0.00,0.0,47189.01
2021-04-11,53,2.50,2.50,9.0,47348.46
2021-04-12,55,6.60,6.60,16.0,47507.06
2021-04-13,3,0.00,0.00,0.0,47664.69
2021-04-14,3,0.00,0.00,0.0,47821.23
2021-04-15,63,32.30,32.30,20.0,47976.56
2021-04-16,61,5.50,5.50,15.0,48130.55
2021-04-17,3,0.00,0.00,0.0,48283.09
2021-04-18,3,0.00,0.00,0.0,48434.40
2021-04-19,3,0.00,0.00,0.0,48585.53
2021-04-20,3,0.00,0.00,0.0,48736.48
2021-04-21,51,0.60,0.60,3.0,48887.13
2021-04-22,3,0.00,0.00,0.0,49037.37
2021-04-23,3,0.00,0.00,0.0,49187.09
2021-04-24,3,0.00,0.00,0.0,49336.19
2021-04-25,61,14.10,14.10,11.0,49484.54
2021-04-26,1,0.00,0.00,0.0,49632.02
2021-04-27,3,0.00,0.00,0.0,49778.51
2021-04-28,53,0.90,0.90,2.0,49923.89
2021-04-29,61,6.70,6.70,14.0,50068.04
2021-04-30,63,2.90,2.90,5.0,50210.82
2021-05-01,53,0.90,0.90,2.0,50352.11
2021-05-02,51,0.10,0.10,1.0,50491.76
2021-05-03,61,3.70,3.70,5.0,50629.64
2021-05-04,61,9.00,9.00,8.0,50765.62
2021-05-05,61,7.80,7.80,15.0,50899.54
2021-05-06,3,0.00,0.00,0.0,51031.26
2021-05-07,3,0.00,0.00,0.0,51160.64
2021-05-08,3,0.00,0.00,0.0,51287.85
2021-05-09,63,9.10,9.10,6.0,51413.87
2021-05-10,63,8.80,8.80,7.0,51538.67
2021-05-11,51,0.10,0.10,1.0,51662.12
2021-05-12,3,0.00,0.00,0.0,51784.12
2021-05-13,1,0.00,0.00,0.0,51904.56
2021-05-14,1,0.00,0.00,0.0,52023.29
2021-05-15,2,0.00,0.00,0.0,52140.21
2021-05-16,3,0.00,0.00,0.0,52255.19
2021-05-17,2,0.00,0.00,0.0,52368.08
2021-05-18,3,0.00,0.00,0.0,52478.79
2021-05-19,1,0.00,0.00,0.0,52587.16
2021-05-20,2,0.00,0.00,0.0,52693.05
2021-05-21,2,0.00,0.00,0.0,52796.36
2021-05-22,3,0.00,0.00,0.0,52896.91
2021-05-23,3,0.00,0.00,0.0,52994.59
2021-05-24,3,0.00,0.00,0.0,53089.25
2021-05-25,3,0.00,0.00,0.0,53180.74
2021-05-26,3,0.00,0.00,0.0,53268.93
2021-05-27,61,4.90,4.90,6.0,53353.67
2021-05-28,63,15.60,15.60,6.0,53435.05
2021-05-29,65,40.20,40.20,24.0,53513.75
2021-05-30,63,20.30,20.30,23.0,53589.76
2021-05-31,63,6.30,6.30,8.0,53662.98
2021-06-01,3,0.00,0.00,0.0,53733.36
2021-06-02,3,0.00,0.00,0.0,53800.80
2021-06-03,61,8.20,8.20,9.0,53865.23
2021-06-04,63,5.30,5.30,9.0,53926.58
2021-06-05,3,0.00,0.00,0.0,53984.77
2021-06-06,1,0.00,0.00,0.0,54039.72
2021-06-07,53,1.00,1.00,3.0,54091.36
2021-06-08,51,0.30,0.30,2.0,54139.60
2021-06-09,53,1.60,1.60,4.0,54184.39
2021-06-10,3,0.00,0.00,0.0,54225.63
2021-06-11,3,0.00,0.00,0.0,54263.27
2021-06-12,3,0.00,0.00,0.0,54297.23
2021-06-13,2,0.00,0.00,0.0,54327.44
2021-06-14,63,13.40,13.40,11.0,54353.83
2021-06-15,63,7.00,7.00,12.0,54376.33
2021-06-16,1,0.00,0.00,0.0,54394.89
2021-06-17,3,0.00,0.00,0.0,54409.47
2021-06-18,3,0.00,0.00,0.0,54420.19
2021-06-19,53,1.30,1.30,3.0,54427.08
2021-06-20,51,0.30,0.30,2.0,54430.17
2021-06-21,3,0.00,0.00,0.0,54429.48
2021-06-22,61,7.00,7.00,10.0,54425.05
2021-06-23,3,0.00,0.00,0.0,54416.90
2021-06-24,51,0.40,0.40,3.0,54405.06
2021-06-25,51,1.80,1.80,7.0,54389.57
2021-06-26,51,1.10,1.10,4.0,54370.46
2021-06-27,3,0.00,0.00,0.0,54347.78
2021-06-28,3,0.00,0.00,0.0,54321.55
2021-06-29,51,0.20,0.20,1.0,54291.83
2021-06-30,53,0.70,0.70,2.0,54258.64
2021-07-01,63,15.10,15.10,9.0,54222.05
2021-07-02,63,17.80,17.80,19.0,54182.09
2021-07-03,61,9.40,9.40,16.0,54138.80
2021-07-04,51,1.30,1.30,9.0,54092.23
2021-07-05,51,0.10,0.10,1.0,54042.43
2021-07-06,65,10.10,10.10,4.0,53989.45
2021-07-07,3,0.00,0.00,0.0,53933.15
2021-07-08,61,2.70,2.70,4.0,53873.05
2021-07-09,65,41.50,41.50,12.0,53809.22
2021-07-10,51,1.00,1.00,6.0,53741.79
2021-07-11,51,0.10,0.10,1.0,53670.87
2021-07-12,63,13.50,13.50,18.0,53596.59
2021-07-13,63,4.20,4.20,7.0,53519.08
2021-07-14,3,0.00,0.00,0.0,53438.47
2021-07-15,3,0.00,0.00,0.0,53354.86
2021-07-16,3,0.00,0.00,0.0,53268.39
2021-07-17,51,0.10,0.10,1.0,53179.19
2021-07-18,61,4.30,4.30,8.0,53087.36
2021-07-19,51,2.00,2.00,9.0,52993.02
2021-07-20,51,0.10,0.10,1.0,52896.30
2021-07-21,55,1.70,1.70,4.0,52797.32
2021-07-22,3,0.00,0.00,0.0,52696.18
2021-07-23,51,0.30,0.30,1.0,52593.00
2021-07-24,3,0.00,0.00,0.0,52487.90
2021-07-25,61,5.90,5.90,9.0,52380.98
